Time,Open,High,Low,Close
2018-01-09 01:11,1.19613,1.19613,1.19607,1.19607
2018-01-09 01:12,1.19608,1.19618,1.19608,1.19617
2018-01-09 01:13,1.19616,1.19616,1.19607,1.19607
2018-01-09 01:14,1.19609,1.19617,1.19609,1.19612
2018-01-09 01:15,1.19611,1.19611,1.19599,1.19601
2018-01-09 01:16,1.19602,1.19633,1.19602,1.19632
2018-01-09 01:17,1.19630,1.19633,1.19626,1.19632
2018-01-09 01:18,1.19633,1.19636,1.19632,1.19634
2018-01-09 01:19,1.19636,1.19637,1.19635,1.19637
2018-01-09 01:20,1.19636,1.19636,1.19629,1.19632
2018-01-09 01:21,1.19631,1.19631,1.19623,1.19624
2018-01-09 01:22,1.19624,1.19624,1.19623,1.19623
2018-01-09 01:23,1.19621,1.19622,1.19613,1.19617
2018-01-09 01:24,1.19618,1.19635,1.19618,1.19628
2018-01-09 01:25,1.19631,1.19636,1.19627,1.19636
2018-01-09 01:26,1.19637,1.19646,1.19637,1.19642
2018-01-09 01:27,1.19640,1.19640,1.19637,1.19637
2018-01-09 01:28,1.19638,1.19646,1.19637,1.19646
2018-01-09 01:29,1.19645,1.19645,1.19634,1.19635
2018-01-09 01:30,1.19634,1.19635,1.19633,1.19633
2018-01-09 01:31,1.19633,1.19637,1.19630,1.19634
2018-01-09 01:32,1.19633,1.19633,1.19606,1.19608
2018-01-09 01:33,1.19611,1.19611,1.19583,1.19583
2018-01-09 01:34,1.19582,1.19582,1.19548,1.19550
2018-01-09 01:35,1.19551,1.19554,1.19538,1.19539
2018-01-09 01:36,1.19541,1.19543,1.19529,1.19531
2018-01-09 01:37,1.19530,1.19534,1.19528,1.19531
2018-01-09 01:38,1.19532,1.19535,1.19518,1.19523
2018-01-09 01:39,1.19522,1.19534,1.19521,1.19529
2018-01-09 01:40,1.19530,1.19536,1.19530,1.19536
2018-01-09 01:41,1.19536,1.19547,1.19534,1.19542
2018-01-09 01:42,1.19536,1.19547,1.19536,1.19544
2018-01-09 01:43,1.19543,1.19546,1.19538,1.19546
2018-01-09 01:44,1.19547,1.19547,1.19542,1.19544
2018-01-09 01:45,1.19543,1.19543,1.19537,1.19538
2018-01-09 01:46,1.19539,1.19540,1.19537,1.19537
2018-01-09 01:47,1.19540,1.19556,1.19539,1.19553
2018-01-09 01:48,1.19552,1.19571,1.19552,1.19569
2018-01-09 01:49,1.19567,1.19567,1.19557,1.19562
2018-01-09 01:50,1.19562,1.19577,1.19562,1.19567
2018-01-09 01:51,1.19568,1.19583,1.19568,1.19579
2018-01-09 01:52,1.19578,1.19583,1.19573,1.19575
2018-01-09 01:53,1.19576,1.19578,1.19567,1.19568
2018-01-09 01:54,1.19568,1.19569,1.19563,1.19565
2018-01-09 01:55,1.19564,1.19567,1.19563,1.19564
2018-01-09 01:56,1.19567,1.19578,1.19566,1.19574
2018-01-09 01:57,1.19574,1.19585,1.19572,1.19584
2018-01-09 01:58,1.19585,1.19590,1.19576,1.19578
2018-01-09 01:59,1.19579,1.19580,1.19551,1.19559
2018-01-09 02:00,1.19560,1.19596,1.19556,1.19596
2018-01-09 02:01,1.19595,1.19638,1.19591,1.19633
2018-01-09 02:02,1.19632,1.19635,1.19614,1.19635
2018-01-09 02:03,1.19636,1.19640,1.19623,1.19632
2018-01-09 02:04,1.19631,1.19632,1.19621,1.19632
2018-01-09 02:05,1.19633,1.19669,1.19633,1.19660
2018-01-09 02:06,1.19660,1.19694,1.19658,1.19690
2018-01-09 02:07,1.19687,1.19708,1.19682,1.19685
2018-01-09 02:08,1.19682,1.19688,1.19678,1.19679
2018-01-09 02:09,1.19678,1.19698,1.19671,1.19698
2018-01-09 02:10,1.19697,1.19697,1.19684,1.19693
2018-01-09 02:11,1.19693,1.19694,1.19681,1.19685
2018-01-09 02:12,1.19685,1.19686,1.19673,1.19677
2018-01-09 02:13,1.19681,1.19685,1.19669,1.19670
2018-01-09 02:14,1.19669,1.19669,1.19653,1.19655
2018-01-09 02:15,1.19659,1.19687,1.19659,1.19680
2018-01-09 02:16,1.19681,1.19686,1.19675,1.19677
2018-01-09 02:17,1.19678,1.19690,1.19675,1.19681
2018-01-09 02:18,1.19680,1.19681,1.19662,1.19665
2018-01-09 02:19,1.19663,1.19665,1.19658,1.19661
2018-01-09 02:20,1.19662,1.19692,1.19658,1.19672
2018-01-09 02:21,1.19673,1.19675,1.19641,1.19642
2018-01-09 02:22,1.19646,1.19655,1.19635,1.19655
2018-01-09 02:23,1.19654,1.19668,1.19653,1.19664
2018-01-09 02:24,1.19665,1.19674,1.19654,1.19674
2018-01-09 02:25,1.19677,1.19678,1.19667,1.19667
2018-01-09 02:26,1.19665,1.19688,1.19653,1.19688
2018-01-09 02:27,1.19687,1.19688,1.19672,1.19672
2018-01-09 02:28,1.19674,1.19703,1.19674,1.19695
2018-01-09 02:29,1.19697,1.19698,1.19691,1.19692
2018-01-09 02:30,1.19693,1.19693,1.19654,1.19671
2018-01-09 02:31,1.19669,1.19670,1.19649,1.19651
2018-01-09 02:32,1.19651,1.19662,1.19646,1.19658
2018-01-09 02:33,1.19657,1.19659,1.19653,1.19658
2018-01-09 02:34,1.19656,1.19656,1.19645,1.19648
2018-01-09 02:35,1.19648,1.19648,1.19634,1.19634
2018-01-09 02:36,1.19636,1.19636,1.19605,1.19613
2018-01-09 02:37,1.19612,1.19624,1.19605,1.19610
2018-01-09 02:38,1.19607,1.19621,1.19599,1.19620
2018-01-09 02:39,1.19619,1.19626,1.19612,1.19623
2018-01-09 02:40,1.19623,1.19623,1.19596,1.19596
2018-01-09 02:41,1.19597,1.19599,1.19556,1.19565
2018-01-09 02:42,1.19567,1.19625,1.19566,1.19624
2018-01-09 02:43,1.19626,1.19631,1.19588,1.19594
2018-01-09 02:44,1.19593,1.19599,1.19576,1.19592
2018-01-09 02:45,1.19592,1.19600,1.19581,1.19589
2018-01-09 02:46,1.19588,1.19591,1.19580,1.19590
2018-01-09 02:47,1.19588,1.19601,1.19580,1.19592
2018-01-09 02:48,1.19591,1.19607,1.19591,1.19607
2018-01-09 02:49,1.19606,1.19609,1.19583,1.19583
2018-01-09 02:50,1.19584,1.19601,1.19576,1.19576
2018-01-09 02:51,1.19574,1.19574,1.19534,1.19534
2018-01-09 02:52,1.19536,1.19541,1.19524,1.19529
2018-01-09 02:53,1.19530,1.19533,1.19517,1.19522
2018-01-09 02:54,1.19523,1.19536,1.19516,1.19523
2018-01-09 02:55,1.19525,1.19552,1.19524,1.19544
2018-01-09 02:56,1.19541,1.19547,1.19529,1.19529
2018-01-09 02:57,1.19530,1.19536,1.19529,1.19532
2018-01-09 02:58,1.19531,1.19531,1.19520,1.19520
2018-01-09 02:59,1.19520,1.19530,1.19510,1.19510
2018-01-09 03:00,1.19512,1.19526,1.19496,1.19504
2018-01-09 03:01,1.19506,1.19506,1.19460,1.19475
2018-01-09 03:02,1.19477,1.19486,1.19458,1.19461
2018-01-09 03:03,1.19460,1.19463,1.19441,1.19453
2018-01-09 03:04,1.19453,1.19471,1.19452,1.19463
2018-01-09 03:05,1.19462,1.19462,1.19448,1.19457
2018-01-09 03:06,1.19458,1.19458,1.19439,1.19441
2018-01-09 03:07,1.19448,1.19459,1.19441,1.19447
2018-01-09 03:08,1.19446,1.19448,1.19434,1.19439
2018-01-09 03:09,1.19439,1.19441,1.19422,1.19431
2018-01-09 03:10,1.19432,1.19447,1.19408,1.19447
2018-01-09 03:11,1.19445,1.19460,1.19444,1.19460
2018-01-09 03:12,1.19460,1.19460,1.19437,1.19439
2018-01-09 03:13,1.19438,1.19441,1.19432,1.19437
2018-01-09 03:14,1.19439,1.19439,1.19420,1.19427
2018-01-09 03:15,1.19425,1.19439,1.19425,1.19433
2018-01-09 03:16,1.19435,1.19449,1.19435,1.19448
2018-01-09 03:17,1.19448,1.19467,1.19448,1.19465
2018-01-09 03:18,1.19467,1.19474,1.19464,1.19474
2018-01-09 03:19,1.19475,1.19489,1.19475,1.19481
2018-01-09 03:20,1.19481,1.19484,1.19467,1.19471
2018-01-09 03:21,1.19470,1.19470,1.19443,1.19457
2018-01-09 03:22,1.19457,1.19457,1.19447,1.19454
2018-01-09 03:23,1.19458,1.19460,1.19437,1.19441
2018-01-09 03:24,1.19440,1.19451,1.19440,1.19440
2018-01-09 03:25,1.19439,1.19442,1.19429,1.19436
2018-01-09 03:26,1.19436,1.19438,1.19424,1.19424
2018-01-09 03:27,1.19422,1.19423,1.19407,1.19410
2018-01-09 03:28,1.19411,1.19418,1.19390,1.19395
2018-01-09 03:29,1.19397,1.19402,1.19390,1.19402
2018-01-09 03:30,1.19402,1.19402,1.19364,1.19367
2018-01-09 03:31,1.19366,1.19379,1.19364,1.19374
2018-01-09 03:32,1.19376,1.19384,1.19375,1.19380
2018-01-09 03:33,1.19379,1.19381,1.19370,1.19373
2018-01-09 03:34,1.19374,1.19382,1.19371,1.19374
2018-01-09 03:35,1.19375,1.19380,1.19366,1.19373
2018-01-09 03:36,1.19371,1.19381,1.19366,1.19367
2018-01-09 03:37,1.19366,1.19376,1.19366,1.19373
2018-01-09 03:38,1.19373,1.19389,1.19373,1.19388
2018-01-09 03:39,1.19387,1.19387,1.19330,1.19332
2018-01-09 03:40,1.19332,1.19367,1.19321,1.19358
2018-01-09 03:41,1.19356,1.19366,1.19342,1.19342
2018-01-09 03:42,1.19341,1.19356,1.19341,1.19356
2018-01-09 03:43,1.19358,1.19360,1.19347,1.19360
2018-01-09 03:44,1.19359,1.19382,1.19359,1.19379
2018-01-09 03:45,1.19380,1.19390,1.19376,1.19390
2018-01-09 03:46,1.19385,1.19395,1.19378,1.19395
2018-01-09 03:47,1.19394,1.19401,1.19388,1.19390
2018-01-09 03:48,1.19390,1.19391,1.19374,1.19382
2018-01-09 03:49,1.19383,1.19398,1.19383,1.19397
2018-01-09 03:50,1.19396,1.19409,1.19394,1.19399
2018-01-09 03:51,1.19400,1.19422,1.19400,1.19421
2018-01-09 03:52,1.19423,1.19423,1.19392,1.19392
2018-01-09 03:53,1.19392,1.19404,1.19388,1.19391
2018-01-09 03:54,1.19395,1.19399,1.19375,1.19375
2018-01-09 03:55,1.19376,1.19387,1.19366,1.19386
2018-01-09 03:56,1.19386,1.19398,1.19385,1.19394
2018-01-09 03:57,1.19395,1.19403,1.19383,1.19383
2018-01-09 03:58,1.19383,1.19409,1.19383,1.19407
2018-01-09 03:59,1.19410,1.19413,1.19389,1.19392
2018-01-09 04:00,1.19393,1.19393,1.19361,1.19362
2018-01-09 04:01,1.19361,1.19369,1.19350,1.19365
2018-01-09 04:02,1.19366,1.19371,1.19358,1.19364
2018-01-09 04:03,1.19363,1.19372,1.19362,1.19363
2018-01-09 04:04,1.19366,1.19379,1.19339,1.19339
2018-01-09 04:05,1.19337,1.19348,1.19325,1.19348
2018-01-09 04:06,1.19347,1.19379,1.19343,1.19374
2018-01-09 04:07,1.19373,1.19398,1.19355,1.19396
2018-01-09 04:08,1.19393,1.19393,1.19355,1.19355
2018-01-09 04:09,1.19357,1.19373,1.19357,1.19358
2018-01-09 04:10,1.19359,1.19364,1.19349,1.19363
2018-01-09 04:11,1.19363,1.19386,1.19359,1.19384
2018-01-09 04:12,1.19385,1.19388,1.19354,1.19373
2018-01-09 04:13,1.19369,1.19389,1.19368,1.19387
2018-01-09 04:14,1.19390,1.19422,1.19388,1.19420
2018-01-09 04:15,1.19418,1.19433,1.19409,1.19414
2018-01-09 04:16,1.19415,1.19423,1.19415,1.19423
2018-01-09 04:17,1.19422,1.19442,1.19422,1.19441
2018-01-09 04:18,1.19441,1.19447,1.19434,1.19442
2018-01-09 04:19,1.19440,1.19463,1.19440,1.19463
2018-01-09 04:20,1.19461,1.19461,1.19448,1.19452
2018-01-09 04:21,1.19453,1.19454,1.19446,1.19450
2018-01-09 04:22,1.19451,1.19453,1.19440,1.19446
2018-01-09 04:23,1.19445,1.19445,1.19423,1.19423
2018-01-09 04:24,1.19425,1.19447,1.19422,1.19447
2018-01-09 04:25,1.19448,1.19450,1.19434,1.19447
2018-01-09 04:26,1.19448,1.19450,1.19426,1.19426
2018-01-09 04:27,1.19425,1.19425,1.19401,1.19401
2018-01-09 04:28,1.19403,1.19416,1.19396,1.19400
2018-01-09 04:29,1.19402,1.19402,1.19372,1.19373
2018-01-09 04:30,1.19374,1.19389,1.19374,1.19381
2018-01-09 04:31,1.19383,1.19400,1.19380,1.19398
2018-01-09 04:32,1.19401,1.19401,1.19379,1.19388
2018-01-09 04:33,1.19387,1.19405,1.19382,1.19399
2018-01-09 04:34,1.19397,1.19397,1.19385,1.19391
2018-01-09 04:35,1.19393,1.19396,1.19384,1.19384
2018-01-09 04:36,1.19384,1.19384,1.19379,1.19380
2018-01-09 04:37,1.19379,1.19379,1.19357,1.19360
2018-01-09 04:38,1.19360,1.19362,1.19351,1.19357
2018-01-09 04:39,1.19358,1.19368,1.19355,1.19366
2018-01-09 04:40,1.19367,1.19367,1.19319,1.19329
2018-01-09 04:41,1.19330,1.19346,1.19330,1.19341
2018-01-09 04:42,1.19341,1.19350,1.19331,1.19337
2018-01-09 04:43,1.19338,1.19339,1.19323,1.19332
2018-01-09 04:44,1.19330,1.19356,1.19330,1.19332
2018-01-09 04:45,1.19333,1.19356,1.19333,1.19356
2018-01-09 04:46,1.19357,1.19358,1.19338,1.19345
2018-01-09 04:47,1.19344,1.19352,1.19343,1.19349
2018-01-09 04:48,1.19347,1.19350,1.19344,1.19349
2018-01-09 04:49,1.19350,1.19351,1.19345,1.19350
2018-01-09 04:50,1.19351,1.19361,1.19346,1.19346
2018-01-09 04:51,1.19345,1.19346,1.19326,1.19339
2018-01-09 04:52,1.19341,1.19349,1.19336,1.19346
2018-01-09 04:53,1.19345,1.19355,1.19330,1.19354
2018-01-09 04:54,1.19354,1.19366,1.19351,1.19364
2018-01-09 04:55,1.19364,1.19366,1.19356,1.19361
2018-01-09 04:56,1.19362,1.19365,1.19355,1.19356
2018-01-09 04:57,1.19355,1.19367,1.19342,1.19367
2018-01-09 04:58,1.19366,1.19374,1.19366,1.19367
2018-01-09 04:59,1.19366,1.19392,1.19363,1.19385
2018-01-09 05:00,1.19386,1.19392,1.19382,1.19384
2018-01-09 05:01,1.19385,1.19385,1.19377,1.19384
2018-01-09 05:02,1.19385,1.19394,1.19383,1.19386
2018-01-09 05:03,1.19382,1.19390,1.19376,1.19378
2018-01-09 05:04,1.19377,1.19377,1.19366,1.19371
2018-01-09 05:05,1.19371,1.19371,1.19351,1.19351
2018-01-09 05:06,1.19349,1.19354,1.19323,1.19329
2018-01-09 05:07,1.19327,1.19340,1.19320,1.19329
2018-01-09 05:08,1.19327,1.19340,1.19326,1.19340
2018-01-09 05:09,1.19339,1.19348,1.19332,1.19339
2018-01-09 05:10,1.19338,1.19338,1.19331,1.19333
2018-01-09 05:11,1.19333,1.19338,1.19323,1.19323
2018-01-09 05:12,1.19322,1.19323,1.19268,1.19279
2018-01-09 05:13,1.19282,1.19300,1.19282,1.19300
2018-01-09 05:14,1.19302,1.19323,1.19302,1.19316
2018-01-09 05:15,1.19315,1.19315,1.19300,1.19307
2018-01-09 05:16,1.19306,1.19323,1.19306,1.19315
2018-01-09 05:17,1.19316,1.19323,1.19311,1.19319
2018-01-09 05:18,1.19318,1.19319,1.19282,1.19288
2018-01-09 05:19,1.19292,1.19306,1.19291,1.19294
2018-01-09 05:20,1.19295,1.19311,1.19294,1.19304
2018-01-09 05:21,1.19305,1.19308,1.19297,1.19297
2018-01-09 05:22,1.19297,1.19297,1.19280,1.19295
2018-01-09 05:23,1.19294,1.19294,1.19271,1.19291
2018-01-09 05:24,1.19290,1.19296,1.19260,1.19263
2018-01-09 05:25,1.19267,1.19271,1.19256,1.19269
2018-01-09 05:26,1.19271,1.19302,1.19271,1.19302
2018-01-09 05:27,1.19301,1.19312,1.19301,1.19308
2018-01-09 05:28,1.19307,1.19313,1.19300,1.19308
2018-01-09 05:29,1.19309,1.19316,1.19309,1.19314
2018-01-09 05:30,1.19316,1.19317,1.19305,1.19306
2018-01-09 05:31,1.19306,1.19310,1.19301,1.19309
2018-01-09 05:32,1.19308,1.19314,1.19299,1.19299
2018-01-09 05:33,1.19302,1.19319,1.19301,1.19311
2018-01-09 05:34,1.19310,1.19311,1.19302,1.19305
2018-01-09 05:35,1.19305,1.19314,1.19299,1.19304
2018-01-09 05:36,1.19302,1.19308,1.19289,1.19291
2018-01-09 05:37,1.19293,1.19295,1.19275,1.19286
2018-01-09 05:38,1.19284,1.19285,1.19271,1.19274
2018-01-09 05:39,1.19271,1.19288,1.19270,1.19280
2018-01-09 05:40,1.19279,1.19292,1.19276,1.19286
2018-01-09 05:41,1.19285,1.19287,1.19275,1.19281
2018-01-09 05:42,1.19280,1.19296,1.19276,1.19296
2018-01-09 05:43,1.19296,1.19298,1.19281,1.19288
2018-01-09 05:44,1.19287,1.19292,1.19283,1.19283
2018-01-09 05:45,1.19283,1.19288,1.19282,1.19288
2018-01-09 05:46,1.19288,1.19291,1.19277,1.19277
2018-01-09 05:47,1.19277,1.19279,1.19274,1.19274
2018-01-09 05:48,1.19274,1.19279,1.19273,1.19278
2018-01-09 05:49,1.19280,1.19304,1.19280,1.19296
2018-01-09 05:50,1.19294,1.19301,1.19265,1.19266
2018-01-09 05:51,1.19267,1.19268,1.19251,1.19256
2018-01-09 05:52,1.19255,1.19272,1.19254,1.19264
2018-01-09 05:53,1.19263,1.19274,1.19262,1.19268
2018-01-09 05:54,1.19268,1.19279,1.19268,1.19277
2018-01-09 05:55,1.19278,1.19292,1.19278,1.19284
2018-01-09 05:56,1.19286,1.19293,1.19284,1.19293
2018-01-09 05:57,1.19294,1.19294,1.19280,1.19280
2018-01-09 05:58,1.19279,1.19282,1.19269,1.19277
2018-01-09 05:59,1.19276,1.19278,1.19272,1.19278
2018-01-09 06:00,1.19278,1.19284,1.19274,1.19282
2018-01-09 06:01,1.19282,1.19283,1.19259,1.19267
2018-01-09 06:02,1.19268,1.19288,1.19264,1.19284
2018-01-09 06:03,1.19284,1.19284,1.19269,1.19269
2018-01-09 06:04,1.19269,1.19269,1.19252,1.19255
2018-01-09 06:05,1.19255,1.19255,1.19250,1.19250
2018-01-09 06:06,1.19250,1.19266,1.19241,1.19266
2018-01-09 06:07,1.19266,1.19275,1.19262,1.19271
2018-01-09 06:08,1.19270,1.19270,1.19251,1.19251
2018-01-09 06:09,1.19249,1.19252,1.19239,1.19246
2018-01-09 06:10,1.19246,1.19246,1.19238,1.19240
2018-01-09 06:11,1.19240,1.19245,1.19236,1.19243
2018-01-09 06:12,1.19243,1.19244,1.19220,1.19220
2018-01-09 06:13,1.19219,1.19221,1.19209,1.19216
2018-01-09 06:14,1.19214,1.19219,1.19209,1.19210
2018-01-09 06:15,1.19212,1.19221,1.19212,1.19216
2018-01-09 06:16,1.19217,1.19228,1.19212,1.19228
2018-01-09 06:17,1.19227,1.19250,1.19227,1.19238
2018-01-09 06:18,1.19239,1.19251,1.19237,1.19246
2018-01-09 06:19,1.19244,1.19244,1.19227,1.19229
2018-01-09 06:20,1.19229,1.19246,1.19220,1.19243
2018-01-09 06:21,1.19244,1.19250,1.19242,1.19243
2018-01-09 06:22,1.19247,1.19253,1.19247,1.19250
2018-01-09 06:23,1.19249,1.19254,1.19248,1.19252
2018-01-09 06:24,1.19252,1.19260,1.19250,1.19259
2018-01-09 06:25,1.19260,1.19262,1.19251,1.19256
2018-01-09 06:26,1.19254,1.19268,1.19253,1.19266
2018-01-09 06:27,1.19267,1.19267,1.19250,1.19254
2018-01-09 06:28,1.19254,1.19278,1.19254,1.19278
2018-01-09 06:29,1.19276,1.19287,1.19272,1.19284
2018-01-09 06:30,1.19284,1.19284,1.19263,1.19263
2018-01-09 06:31,1.19264,1.19264,1.19251,1.19254
2018-01-09 06:32,1.19255,1.19259,1.19247,1.19252
2018-01-09 06:33,1.19251,1.19268,1.19249,1.19268
2018-01-09 06:34,1.19267,1.19268,1.19258,1.19264
2018-01-09 06:35,1.19268,1.19275,1.19268,1.19274
2018-01-09 06:36,1.19275,1.19285,1.19273,1.19275
2018-01-09 06:37,1.19274,1.19278,1.19270,1.19271
2018-01-09 06:38,1.19272,1.19284,1.19268,1.19280
2018-01-09 06:39,1.19280,1.19281,1.19275,1.19275
2018-01-09 06:40,1.19277,1.19280,1.19271,1.19271
2018-01-09 06:41,1.19271,1.19271,1.19257,1.19257
2018-01-09 06:42,1.19255,1.19263,1.19255,1.19257
2018-01-09 06:43,1.19258,1.19273,1.19258,1.19260
2018-01-09 06:44,1.19260,1.19271,1.19260,1.19270
2018-01-09 06:45,1.19273,1.19296,1.19273,1.19292
2018-01-09 06:46,1.19291,1.19291,1.19283,1.19284
2018-01-09 06:47,1.19285,1.19298,1.19285,1.19295
2018-01-09 06:48,1.19295,1.19297,1.19288,1.19288
2018-01-09 06:49,1.19287,1.19287,1.19279,1.19284
2018-01-09 06:50,1.19285,1.19293,1.19285,1.19289
2018-01-09 06:51,1.19289,1.19289,1.19284,1.19289
2018-01-09 06:52,1.19289,1.19291,1.19282,1.19291
2018-01-09 06:53,1.19291,1.19291,1.19283,1.19286
2018-01-09 06:54,1.19287,1.19293,1.19286,1.19290
2018-01-09 06:55,1.19291,1.19297,1.19291,1.19295
2018-01-09 06:56,1.19295,1.19297,1.19291,1.19291
2018-01-09 06:57,1.19289,1.19292,1.19276,1.19282
2018-01-09 06:58,1.19282,1.19286,1.19282,1.19284
2018-01-09 06:59,1.19285,1.19286,1.19279,1.19282
2018-01-09 07:00,1.19280,1.19286,1.19272,1.19285
2018-01-09 07:01,1.19284,1.19286,1.19274,1.19274
2018-01-09 07:02,1.19276,1.19284,1.19273,1.19280
2018-01-09 07:03,1.19281,1.19282,1.19276,1.19282
2018-01-09 07:04,1.19281,1.19281,1.19267,1.19267
2018-01-09 07:05,1.19267,1.19283,1.19266,1.19276
2018-01-09 07:06,1.19276,1.19281,1.19275,1.19275
2018-01-09 07:07,1.19274,1.19285,1.19273,1.19285
2018-01-09 07:08,1.19286,1.19293,1.19284,1.19293
2018-01-09 07:09,1.19293,1.19293,1.19283,1.19288
2018-01-09 07:10,1.19289,1.19300,1.19286,1.19299
2018-01-09 07:11,1.19299,1.19303,1.19292,1.19292
2018-01-09 07:12,1.19293,1.19299,1.19292,1.19295
2018-01-09 07:13,1.19295,1.19306,1.19293,1.19304
2018-01-09 07:14,1.19303,1.19312,1.19298,1.19312
2018-01-09 07:15,1.19312,1.19315,1.19308,1.19315
2018-01-09 07:16,1.19316,1.19321,1.19313,1.19321
2018-01-09 07:17,1.19321,1.19321,1.19304,1.19314
2018-01-09 07:18,1.19315,1.19320,1.19303,1.19311
2018-01-09 07:19,1.19310,1.19319,1.19310,1.19319
2018-01-09 07:20,1.19318,1.19319,1.19313,1.19313
2018-01-09 07:21,1.19313,1.19313,1.19302,1.19304
2018-01-09 07:22,1.19303,1.19303,1.19292,1.19293
2018-01-09 07:23,1.19293,1.19303,1.19291,1.19302
2018-01-09 07:24,1.19301,1.19301,1.19294,1.19298
2018-01-09 07:25,1.19298,1.19298,1.19292,1.19294
2018-01-09 07:26,1.19295,1.19297,1.19286,1.19286
2018-01-09 07:27,1.19286,1.19287,1.19271,1.19271
2018-01-09 07:28,1.19274,1.19282,1.19272,1.19282
2018-01-09 07:29,1.19282,1.19283,1.19273,1.19276
2018-01-09 07:30,1.19274,1.19281,1.19271,1.19272
2018-01-09 07:31,1.19272,1.19275,1.19271,1.19273
2018-01-09 07:32,1.19272,1.19275,1.19271,1.19271
2018-01-09 07:33,1.19274,1.19275,1.19265,1.19265
2018-01-09 07:34,1.19265,1.19266,1.19260,1.19262
2018-01-09 07:35,1.19263,1.19263,1.19251,1.19256
2018-01-09 07:36,1.19255,1.19271,1.19254,1.19268
2018-01-09 07:37,1.19269,1.19284,1.19269,1.19284
2018-01-09 07:38,1.19284,1.19296,1.19284,1.19294
2018-01-09 07:39,1.19295,1.19295,1.19287,1.19294
2018-01-09 07:40,1.19294,1.19296,1.19290,1.19294
2018-01-09 07:41,1.19294,1.19298,1.19294,1.19298
2018-01-09 07:42,1.19296,1.19308,1.19290,1.19305
2018-01-09 07:43,1.19307,1.19315,1.19307,1.19315
2018-01-09 07:44,1.19316,1.19328,1.19316,1.19328
2018-01-09 07:45,1.19327,1.19343,1.19327,1.19334
2018-01-09 07:46,1.19331,1.19354,1.19329,1.19349
2018-01-09 07:47,1.19347,1.19348,1.19311,1.19321
2018-01-09 07:48,1.19321,1.19339,1.19318,1.19324
2018-01-09 07:49,1.19325,1.19333,1.19316,1.19316
2018-01-09 07:50,1.19314,1.19318,1.19310,1.19317
2018-01-09 07:51,1.19318,1.19336,1.19315,1.19326
2018-01-09 07:52,1.19327,1.19327,1.19313,1.19314
2018-01-09 07:53,1.19314,1.19328,1.19314,1.19326
2018-01-09 07:54,1.19326,1.19326,1.19308,1.19309
2018-01-09 07:55,1.19308,1.19314,1.19307,1.19310
2018-01-09 07:56,1.19313,1.19332,1.19313,1.19322
2018-01-09 07:57,1.19324,1.19337,1.19319,1.19332
2018-01-09 07:58,1.19334,1.19347,1.19331,1.19341
2018-01-09 07:59,1.19341,1.19342,1.19326,1.19334
2018-01-09 08:00,1.19332,1.19337,1.19322,1.19323
2018-01-09 08:01,1.19322,1.19322,1.19312,1.19312
2018-01-09 08:02,1.19313,1.19317,1.19303,1.19303
2018-01-09 08:03,1.19302,1.19310,1.19294,1.19305
2018-01-09 08:04,1.19305,1.19316,1.19301,1.19307
2018-01-09 08:05,1.19308,1.19322,1.19303,1.19306
2018-01-09 08:06,1.19305,1.19306,1.19294,1.19302
2018-01-09 08:07,1.19301,1.19301,1.19280,1.19281
2018-01-09 08:08,1.19282,1.19287,1.19271,1.19281
2018-01-09 08:09,1.19282,1.19283,1.19261,1.19261
2018-01-09 08:10,1.19261,1.19285,1.19261,1.19284
2018-01-09 08:11,1.19284,1.19284,1.19266,1.19274
2018-01-09 08:12,1.19278,1.19287,1.19278,1.19285
2018-01-09 08:13,1.19287,1.19312,1.19286,1.19312
2018-01-09 08:14,1.19312,1.19326,1.19312,1.19321
2018-01-09 08:15,1.19322,1.19326,1.19307,1.19307
2018-01-09 08:16,1.19307,1.19326,1.19304,1.19326
2018-01-09 08:17,1.19326,1.19327,1.19313,1.19313
2018-01-09 08:18,1.19315,1.19330,1.19312,1.19327
2018-01-09 08:19,1.19325,1.19325,1.19293,1.19302
2018-01-09 08:20,1.19304,1.19316,1.19302,1.19305
2018-01-09 08:21,1.19306,1.19327,1.19305,1.19327
2018-01-09 08:22,1.19327,1.19327,1.19323,1.19323
2018-01-09 08:23,1.19324,1.19324,1.19307,1.19314
2018-01-09 08:24,1.19312,1.19313,1.19272,1.19272
2018-01-09 08:25,1.19273,1.19275,1.19257,1.19260
2018-01-09 08:26,1.19260,1.19260,1.19230,1.19230
2018-01-09 08:27,1.19231,1.19245,1.19231,1.19242
2018-01-09 08:28,1.19242,1.19247,1.19236,1.19242
2018-01-09 08:29,1.19242,1.19256,1.19242,1.19242
2018-01-09 08:30,1.19241,1.19253,1.19241,1.19252
2018-01-09 08:31,1.19251,1.19253,1.19245,1.19245
2018-01-09 08:32,1.19246,1.19265,1.19243,1.19265
2018-01-09 08:33,1.19266,1.19266,1.19257,1.19257
2018-01-09 08:34,1.19256,1.19256,1.19235,1.19247
2018-01-09 08:35,1.19248,1.19248,1.19232,1.19242
2018-01-09 08:36,1.19241,1.19250,1.19240,1.19248
2018-01-09 08:37,1.19248,1.19249,1.19199,1.19200
2018-01-09 08:38,1.19201,1.19218,1.19199,1.19213
2018-01-09 08:39,1.19213,1.19214,1.19200,1.19201
2018-01-09 08:40,1.19200,1.19200,1.19180,1.19187
2018-01-09 08:41,1.19186,1.19190,1.19156,1.19165
